,Unnamed: 0,Station,Address,lat,lon,zipcode,Geo_FIPS,total_population_1_km,pop_below_18_1_km,pop_between_18_34_1_km,pop_between_34_65_1_km,pop_over_65_1_km,occupied_households_1_km,family_households_1_km,nonfamily_households_1_km,householder_less_than_high_school_1_km,householder_high_school_degree_1_km,householder_some_college_1_km,householder_bachelors_degree_1_km,older_than_3_in_school_1_km,older_than_3_not_in_school_1_km,not_high_school_grad_1_km,high_school_grad_1_km,employed_1_km,unemployed_1_km,not_in_labor_force_1_km,30_49_percet_income_to_rent_1_km,over_50_percent_income_to_rent_1_km,commuters_by_car_truck_van_1_km,commuters_by_car_truck_van_alone_1_km,commuters_by_car_truck_van_carpool_1_km,children_living_with_single_parents_1_km,private_sector_1_km,public_sector_1_km,self_employed_1_km,private_non-profit_1_km,unpaid_family_workers_1_km,households_social_security_income_1_km,households_SsI_1_km,households_retirement_income_1_km,housing_units_1_km,vacant_units_1_km,total_cars_1_km,commute_time_1_km,median_household_income_1_km,average_household_size_1_km,population_density_1_km,median_house_value_1_km,ev_car_count_1_km,total_sessions,total_connection_time,total_amount,total_kwh,distance_freeway
61,61,AUI-10200,"182 S Alameda St, Los Angeles, CA",34.047486,-118.2378968,90012,6037206031,128822.7282636085,15251.92594188459,688.525877956927,5068.911374011714,7488.674926124742,2005.8137637912089,7414.276495223509,1252.2559688676545,76274.83455397698,1293.2475933064434,1270.840481957719,1931.3069039600186,2918.881515999328,1712.2146224504565,13391.021873539317,33.96697685027799,162.95810656988294,5866.47057344211,643.4671143760858,1755307.2234366538,1836.2619655344706,1720.2246902687796,2989.6786003556263,2763.7458100937397,225.93279026188566,321.0662820524807,3846.743449499448,533.9060664872181,1012.0891201315699,466.21181896054946,7.5201183633264606,1771.2877823305273,1439.1213206502055,276.6220093966365,8315.97319396023,901.69669873672,0.21847407394006785,30.25825189851529,1602.8875392588627,1.6505265153627913,1884.9014578927945,312.85303623039465,207,595:58,587.23,3000.431,1.4570680900623056
62,62,AUI-10227,"19135 W Victory Blvd, Los Angeles, CA",34.186682,-118.549965,91335,6037133100,178025.01453540285,12776.048278089656,2661.3108188721394,2884.7664376679863,5106.682898652215,2123.288122897314,4246.552205008957,2892.3101369486885,35670.442111384626,584.0955022248229,966.1531127807318,1309.4459886062896,1386.8576013971115,3133.5201137890663,9186.557210415582,21.01747792492616,605.0278076107776,5930.8110567949525,498.0486848640815,1374501.7067695218,445.3066357598233,878.1332596480513,5026.2474738542105,4490.496991408964,535.7504824452462,704.7630861842607,3851.0140833632013,721.5197311492389,1000.185533057803,354.9971226903142,3.0945865343967656,1145.5141730802527,474.4820077577459,472.06980441890573,4405.593933658529,159.04172864957397,-0.01845888513920275,32.814128331014196,519.6147473215734,2.8995243705827516,1412.7430395510407,83.53531282578128,49,245:58,89.72,483.443,1.7559755524187362
63,63,AUI-10235,"12387 W Osborne St, Los Angeles, CA",34.2609217,-118.4031581,91331,6037104704,85691.19589165997,6410.389296254406,1919.396929471455,1711.3674056812488,2240.9677382402538,538.6572228614482,1696.4852885533655,1322.8708079973676,12137.329387010994,600.863038248824,405.5310233525634,489.9595218295572,200.1317051224209,1946.0074887718613,4204.460333893349,12.47893821239728,304.0125380762072,2759.424339140512,184.7926644092815,529013.9010189368,231.67664071720932,226.16195311804523,2310.069577190452,2001.4900911619973,308.57948602845465,626.6102584013768,2087.7933006007474,268.02417019100653,272.7371344313579,129.66081471768723,1.2089191997130366,409.9633849339009,133.11155455219605,194.88298355215167,1771.7749804921164,75.28969193875095,-0.025134081744176476,29.83041973861507,169.08402699125116,3.600686920528714,775.0959116272203,31.663779642575825,102,260:23,246.43,1462.296,2.0277602427091344
64,64,AUI-10206,"6765 W Foothill Blvd, Los Angeles, CA",34.2479199,-118.2792176,91042,6037101220,100728.74596647033,7719.114895121143,1452.8972497104212,1731.4529150079745,3357.039639344694,1177.7250910580528,2826.3791836234905,1944.9080154127246,21849.830154328843,393.0100748217976,680.6886242937752,1017.3920588276587,735.2884256802588,1813.8785696165733,5704.260833064604,0.0,327.49285238824086,3597.9998774387427,303.0557397568268,871401.7126929256,396.7226043757441,683.1937758062852,3094.543084210819,2809.766073263269,284.77701094754934,474.90064767446825,2272.3335690556196,480.1557652770103,567.1496790205604,272.69313720869206,5.667726876859755,796.1111192429441,393.38193206511414,294.45126607363767,2972.5052981864424,146.12611456295122,-0.4079354218917336,33.922502802135284,443.4668317599601,2.7417163565846003,1379.5596782026162,6.940341918619543,108,259:11,199.01,1055.438,1.7193421709308891
65,65,AUI-10266,"12518 W Oxnard St, Los Angeles, CA",34.180236,-118.5055565,91316,6037980024,101888.25866561197,4419.037850800514,1177.0712490533035,739.7445850553099,1958.3739592116985,543.8480574802016,1703.0103040385648,1037.5176773942094,9205.645170730391,90.65172643488287,221.6554691474857,404.60271438896064,986.1003940672356,1068.594239752102,3126.0702387060937,0.5800585907495125,73.55445489402696,2388.4752763605884,101.87017307290544,712759.8019960108,214.21067943398208,243.7538892035413,1953.50140133844,1784.137381303943,169.36402003449712,235.4250912120509,1470.532526423946,186.0237689015208,607.9222159707592,123.88316471953124,0.11360034483092565,421.78235660408654,63.24420479606289,127.27795806171628,1714.9794825144068,11.969178475841995,-1.1443641059385312,30.737644629429326,277.5741831276371,2.9195560416160165,340.69681625720415,132.51954695504628,25,32:46,43.81,186.468,2.007965032849885
66,66,AUI-10264,"12728 W Sherman Way, Los Angeles, CA",34.2011905,-118.4515324,91405,6037127220,180245.027036708,21277.92312397029,4939.750846093742,6080.697239148923,8032.078102813747,2225.3969359138737,6901.571345705811,4368.3309589916025,78492.96769282184,1603.7894848489866,1643.2263229946825,2115.1965755495453,1539.3589623125974,5688.127265302993,14635.031678187583,47.892021280059424,978.112165333916,10657.025985534543,1197.1420901192175,1929722.7694011317,1747.5610261990437,1789.8611952839933,8604.737576424224,6825.910627100457,1778.8269493237665,1434.9444590326666,8136.682702630769,698.5085318176469,1296.6728130526235,522.9512112081734,2.210726825332126,1462.60165441678,545.8940737582705,458.1740196647844,7158.632717555791,257.06137184998005,0.6152206781847356,32.55219774827205,589.2534455211128,3.0693145906644905,1129.7542733963605,257.7454908938996,45,82:41,74.99,360.141,2.7052017342161454
67,67,AUI-10229,"15596 W Roxford St, Los Angeles, CA",34.3116785,-118.47127240000002,91312,6037106510,69546.11544827724,5742.558910365584,1547.9728606169333,1446.3526367212905,2055.0475970694383,693.1858159579222,1423.644784310882,1179.6151106958628,5641.574425166593,427.0992068695449,371.0848688983017,462.64040776605225,162.820300776983,1706.6992347884295,3798.055766001496,8.695571043203278,280.5098043826929,2721.239132010694,75.12359435379648,473906.7843296693,134.07950380389784,177.65122141873928,2348.681455914041,1910.3458247736826,438.3356311403584,560.3188620476503,1956.4935343407333,310.7141520680732,302.6658131028322,151.36563249905547,0.0,414.4848806876522,82.18017386529074,166.9426946250831,1494.8978113763865,71.25302706550451,-0.5615880331374435,32.06226108966502,257.78082668995916,3.8321936887558063,1443.6524195025036,8.774647038629958,121,346:09,109.57,2017.355,1.7020461485417018
68,68,AUI-10247,"13194 W Sherman Way, Los Angeles, CA",34.2011905,-118.4515324,91405,6037127220,180245.027036708,21277.92312397029,4939.750846093742,6080.697239148923,8032.078102813747,2225.3969359138737,6901.571345705811,4368.3309589916025,78492.96769282184,1603.7894848489866,1643.2263229946825,2115.1965755495453,1539.3589623125974,5688.127265302993,14635.031678187583,47.892021280059424,978.112165333916,10657.025985534543,1197.1420901192175,1929722.7694011317,1747.5610261990437,1789.8611952839933,8604.737576424224,6825.910627100457,1778.8269493237665,1434.9444590326666,8136.682702630769,698.5085318176469,1296.6728130526235,522.9512112081734,2.210726825332126,1462.60165441678,545.8940737582705,458.1740196647844,7158.632717555791,257.06137184998005,0.6152206781847356,32.55219774827205,589.2534455211128,3.0693145906644905,1129.7542733963605,257.7454908938996,25,65:38,2.08,393.226,2.7052017342161454
69,69,AUI-10251,"1348 Abbot Kinney Blvd, Los Angeles, CA",33.990557,-118.46648229999998,90291,6037273502,417337.6008044585,12785.341341008025,1722.6124984890625,3885.843690556804,5495.767166863228,1681.1179850989276,6452.128471370349,2536.019515204563,50939.60194279917,323.10782455284783,498.3210325365999,1214.3170337374354,4416.3825805434635,1976.7612703368302,10460.159271816545,7.958154054804346,171.55917358249252,8233.725172349921,599.4785167627367,6461490.143184682,953.926469322063,1050.9209264289664,5134.304341719469,4691.028414559697,443.2759271597734,528.0432794923136,4897.732251068841,417.8526905160377,2331.7501711532964,581.9510573188469,4.439002292895782,1163.46402856177,231.27936278692192,456.2252101945513,7485.1749068978625,1033.0464355275128,-0.034806224376151926,28.704930314851342,1011.7042927042663,1.9549455898999928,587.7509985516864,437.60374506570605,96,258:10,106.31,1318.231,1.0573033125432274
70,70,AUI-10267,"13629 W Sherman Way, Los Angeles, CA",34.2019429,-118.4512499,91401-2649,6037127220,175364.84963575908,21020.541413800824,4877.722902787085,6026.098019032335,7955.779979190549,2160.940512790855,6791.070730320487,4301.147845434461,76110.42033605043,1579.5388539153955,1643.7632582021638,2068.7617167708595,1499.0069014320688,5593.469670960837,14456.513811764144,51.004002217531784,951.3366581316933,10539.873547212048,1208.8803847040272,1868819.512757307,1705.4191387260448,1740.5150114068774,8523.740045419854,6764.780837463108,1758.9592079567456,1412.0540522822118,8052.844805071805,685.3185395155457,1275.184677626985,525.6338909813746,0.8916340163388279,1446.6513549385659,542.2624490043952,451.1853969952437,7049.009352023056,257.9386217025661,0.6299130506061552,32.38513279042394,593.5988804616692,3.0872053200780916,1129.7887491755282,257.7477490385552,12,27:49,6.58,76.58,1.8420144574442965
71,71,AUI-10249,"3773 Motor Ave, Los Angeles, CA",34.0209031,-118.4045579,90034-5702,6037269903,467680.0767401216,25209.09033784121,2992.9823230914094,10593.187472600157,9511.670545939389,2111.2499962102575,12259.043555135037,4668.645870506054,177790.67208299768,573.032010587798,1047.912448433478,3031.2801320647272,7606.818964049035,4502.539409349445,19963.00773812181,17.60588416555132,454.0014800364438,17010.69070374586,778.9823468485636,4492388.608307463,2660.624362987261,1973.7615409174755,13315.25409921257,12370.883671662235,944.3704275503322,468.2382158716346,11775.395904091116,1737.229119484082,2023.0526101403354,1470.7014987662626,4.311571264065078,1524.1625457300931,335.5933778872315,666.9327046869876,13065.866485058674,806.8229299236373,-0.3932276203168013,26.02581684031294,1129.8015534606288,2.1431894023627134,880.3417832643703,245.69729164027137,126,440:55,212.56,1887.829,1.508422013164556
72,72,AUI-10236,"840 Imperial Hwy, Los Angeles, CA",33.9308114,-118.2907242,90047-4899,6037241202,160592.64078961348,16595.643656591048,4982.632052775081,4431.088002552154,5750.765958700896,1431.1576425629144,4866.800302730553,3524.393926175802,71179.19283746314,1538.1599983246842,1351.5761379502765,1584.6182301021624,392.44593635342994,5104.162112412526,10728.740687400054,24.46528794499373,870.2127599216606,6803.765208667427,617.6489559101433,1629268.4339899654,859.3341968060387,1391.8901512847028,5379.534762630585,4656.138620692784,723.3961419377999,2122.7504875780887,4967.423314030886,799.9106525216223,830.0289011943553,198.7090515945144,7.693289326048843,1149.3428592121645,482.6259293301823,528.8471884949823,5235.679106710674,368.8788039801223,1.0583192261669498,34.4769910334187,340.8082300593485,3.352536998341565,1145.6735941239822,21.158335939858095,18,45:07,84.45,165.544,1.357509435381717
73,73,AUI-10233,"4121 Valley Blvd, Los Angeles, CA",34.06483,-118.194347,90032,6037201402,108612.48550607187,11122.431569105653,2909.9031223788875,2896.560524530537,3738.2171586006575,1577.7507635955703,2955.722654044284,2318.933841179181,29696.581794833168,1501.741204649971,582.9903271723388,576.026491281212,294.96463094076216,3491.6778403485064,7277.171336589134,29.479678725605105,801.2848762378427,4695.961304374618,461.0496959153354,1110056.320926357,532.7560979247099,518.3743447447496,3709.6635971770856,3098.4776368384382,611.185960338648,1188.5253820389685,3486.904443120599,588.5155978482389,384.7336365983202,235.80762680746122,0.0,942.8803010175563,308.65445454734737,336.23052891991216,3036.1150183292516,80.39236428496761,0.8078792138998234,33.455564743028184,248.4323471672891,3.5896584691599847,1371.6774843454095,54.7386352497723,111,188:55,262.68,1119.677,1.587543082946491
74,74,AUI-10231,"1862 Robertson Blvd, Los Angeles, CA",34.0452966,-118.3865051,90035-4232,6037269500,402357.99084438366,17033.609992603295,3697.774709654573,4860.02464832617,6509.102852088205,1966.7077825343429,6608.8472096207315,3382.1645634367896,84705.53773267807,521.0266570430415,771.0212530973215,1508.9126305675125,3807.886668912854,4193.281748992868,12383.083652920688,0.0,587.3030343925125,9328.896114505586,472.42702045152384,5212568.197848999,1052.2614156305644,1172.4092451179115,7512.909477670469,7027.212635129037,485.69684254143306,466.4436403518069,5870.707515446511,724.5128266006616,1845.804989756848,872.1105161677806,15.760266533785071,1185.2673188628685,334.1069509790047,665.0175958096738,7177.681620261791,568.8344106410605,-0.3464579634531907,26.12939852291078,685.6733409859929,2.6209826315140483,865.240309775625,285.9762502219889,70,207:03,173.01,934.29,2.8305021300596587
75,75,AUI-10238,"8931 Venice Blvd, Los Angeles, CA",34.0288024,-118.3898835,90034,6037270100,273593.6836851739,13278.964496333523,1695.8030017524093,4694.869316044427,5597.820019682244,1290.4721588544435,6368.1118399142415,2458.838547275619,48111.14088653923,348.52184251899195,711.7556910972148,1475.4961699160128,3832.3381363820226,2355.5500656264785,10599.352050529553,0.0,329.2606091819069,8613.73896886242,405.0030240164785,2577581.3373373733,1200.423754251243,1019.0660470270084,6889.444432944471,6566.963897178403,322.4805357660697,382.1038129634823,5943.474285790118,672.3688450463372,1298.6072347020556,691.3514138964978,7.93718942741043,782.2904715002928,179.01301708710116,478.93433013456865,6725.3814297015415,357.2695897873001,-0.2989585261869491,26.211496416218914,1037.1895943092134,2.1935503414369406,913.2086619838808,247.4014709148243,12,17:12,13.91,98.873,2.008304834776426
76,76,AUI-10289,"4940 Paso Robles Ave, Los Angeles, CA",34.1609594,-118.5018593,91316-3402,6037139600,117036.85409199668,5219.3093898520865,1005.936047994674,980.0455442413174,2149.961677715858,1083.3661199002358,2089.852559292052,1419.2664619963434,4640.5330294492405,112.30284586625746,112.80329968634427,450.12337581185466,1414.6230379275962,1176.5634547930495,3906.8995929963207,6.789728514836366,213.4884885642549,2681.8993808131518,129.0020529949314,1055180.1614631405,125.56112833242756,198.24255333718966,2151.397184186173,1979.2515565283786,172.1456276577953,110.19289645921258,1502.5865766604913,237.9250127213735,710.2597906875305,218.65814553385707,12.469855209898832,657.7187675595261,55.56772344238128,335.98683380529917,2306.7832116395,216.93065234744785,-0.7709406108330272,34.64466105230286,616.6999037864924,2.520416821033515,1482.8672998881882,147.6250700747813,71,146:56,4.35,800.247,1.6060211398586002
77,77,AUI-10285,"10928 W Pico Blvd, Los Angeles, CA",34.03898820000001,-118.4303435,90064,6037267800,280090.83720438083,10818.27562069768,1815.72866186087,2948.681548431819,4375.505966004928,1678.3594444000619,4661.725270258182,2320.3378243122634,29479.21118673381,118.91870564390057,283.6113712790262,1045.1459570629386,3214.049236272317,2726.2686387709946,7776.687078634566,0.026343121088387846,239.73433082802518,6019.253939766512,292.634442504268,3156615.3778095706,588.5147354899383,612.0004480065529,4570.820777440759,4270.947434911974,299.8733425287861,326.5107385511915,3651.848802589231,678.5685393970242,1316.1786209217978,357.7372464602508,14.920730398209367,974.4457807330521,118.95624930916573,494.14638607481015,5062.8865437077975,401.1612734496159,-0.498543229434785,23.20044156696261,760.3993778196037,2.3463914259869973,943.5514939086426,292.0788484368374,12,24:52,17.25,93.621,1.490009621744329
78,78,AUI-10291,"4647 Marmion Way, Los Angeles, CA",34.099644399999995,-118.2054051,90042,6037185100,156006.71537267495,11851.2269389573,2332.4235635489013,3572.9015799575,4778.882069025106,1167.0197264257968,3751.0415519462467,2399.102814434576,43336.12038917288,961.808871281626,669.223849216851,754.6080148609246,1365.4008165868452,2503.1537417278096,8927.477656199275,61.498723270461724,467.46637338591034,6315.065761434249,559.5930890814745,1503244.645628874,511.9886241381286,577.7767354116312,4704.089460037588,4165.481630673527,538.6078293640596,684.667223397928,3910.3740264721087,666.1937098210078,1114.9552144868253,618.4029456822947,5.139864972012454,739.276588945773,215.62620863020786,282.49799320405964,3975.4037881755244,224.3622362292764,0.24755114309563475,33.94859390551878,677.8348110240357,2.9682492323457805,1252.2156578827612,110.09602607258762,18,27:10,10.89,141.67700000000005,2.2252847408522785
79,79,AUI-10293,"7224 Valjean Ave, Los Angeles, CA",34.2019408,-118.4857003,91406,6037127400,120078.94093173096,8868.993766212638,2392.091745020873,2377.372229748641,3223.7612489206763,875.7685425224469,2892.6625965663507,1976.7058068953727,35475.220582747796,765.9242069478128,553.4898263097297,918.832772849196,654.4157904596127,2443.527798191229,5941.32371168307,20.047277805574907,478.3870099083756,4309.590788595895,417.70717399733735,1232734.8076780878,803.7167529654685,626.1915874229178,3546.2841698215084,2914.8227476750794,631.4614221464283,739.1813967677863,3267.865940051588,286.27202180983534,602.0669477163652,153.38587901810666,0.0,507.22837888046183,240.21970390263328,208.66752593676446,3041.930662952713,149.2680663863615,-0.6084885286993963,31.548207820277128,263.3083282720844,3.66654307774916,626.3637442528611,83.64513330526569,19,57:45,4.23,354.824,1.5179752465426544
80,80,AUI-10280,"16501 Otsego St, Los Angeles, CA",34.162938200000006,-118.4926688,91436,6037139701,109203.42136009863,3815.13797618656,723.7644919067502,728.7046045394654,1540.0835752080884,822.5853045322551,1443.2555512107356,1023.6965392004556,3128.3497888581205,85.45501237332068,112.68115251844651,249.89364176600756,995.2257445529607,858.3733519522618,2864.774548175465,7.755685186166514,134.05259716569444,1984.9093842513955,57.42530313879694,801872.0454071588,112.78996377913607,90.97159916203684,1551.8752148074198,1435.601098400363,116.27411640705648,74.63507729702636,1174.9082534041984,173.54824748594746,497.2125807054448,136.91309658158792,2.3272060742167424,490.3861006982313,39.43302882220096,233.83863094903927,1565.1906339313089,121.93508272057362,-1.1479046023724488,32.6609445967331,422.42659911828696,2.7320517310483305,1183.9890126992184,167.9935188913592,28,33:16,18.19,149.297,1.7089480432571271
81,81,AUI-10277,"4424 Wesley Ave., Los Angeles, CA",34.0029364,-118.2876652,90037,6037232110,214846.74993810503,29411.401587656183,8372.408277042663,8264.942080059565,10417.255162511472,2356.796068042477,7943.970989074391,5439.544570921958,154610.3547150322,3428.0952520090614,1842.1340015285655,1952.714522980108,721.0272125566562,8205.664547700264,19605.776113964253,122.33341027195013,1622.1068009081307,12016.88146903178,1318.7316649081579,2398219.9845429817,1898.9760494076093,2470.485832678824,8741.886857040598,7407.445328021928,1334.4415290186712,3553.9701955789446,9549.5461345158,823.5537087042943,1224.9948792882271,411.3635184420054,7.423228081450841,1549.8527699721703,1016.3688283588704,611.3672587447218,8500.635608797113,556.664619722723,1.0923511806438009,37.34159881291347,418.84976078950586,3.713228334567913,1469.9382211272125,25.705172217679586,36,45:27,89.72,225.828,1.288002764161092
82,82,AUI-10279,"18235 South Figueroa St, Los Angeles, CA",33.8654075,-118.2819881,90248,6037291300,89487.92246816299,4200.028933582638,788.0631450244638,928.7540775144456,1685.6590890539915,797.552621989738,1300.7746582944767,992.7372541906163,5091.106883621534,180.69977970398548,340.01459775279545,431.83559148179313,348.2246893559028,1025.6135802892331,3061.8654618889777,8.312389941396553,189.15612752160126,1969.4576509090232,114.07118323770494,529154.4226720904,105.55928714301676,83.33750786239109,1749.6942096578248,1597.9589667021216,151.73524295570343,166.6923676492456,1352.1849486484798,303.31917359931776,187.63102333351262,100.9568525834252,25.365652744287427,489.30955476701087,129.95269212155137,302.41134082665883,1343.9666497985006,43.1919915040238,-0.4358725938554524,28.196874660738963,249.09075623633618,3.2715618009865377,1174.5734920428974,62.977245882886955,15,15:46,2.63,72.048,3.5527576690894844
83,83,AUI-10284,"15321 S Figueroa St, Los Angeles, CA",33.8921709,-118.283233,90248,6037291210,115027.65120857564,7534.204226737562,1807.5264929503726,1736.7081293348251,2971.7345988547963,1018.2350055975677,2265.9875714930263,1732.9816378964142,18271.18700552972,500.8171005894972,631.5556093549105,632.3996700417052,501.21519150691284,2050.1428734874016,5254.384720321728,14.716110608272825,273.7757261638808,3393.270543070847,418.5346939375559,810938.4361957895,233.23425936742902,475.6165743784478,2934.471640516207,2584.3156342124275,350.15600630377924,513.9760378151302,2560.3308077588786,345.0360066886982,298.6401164414798,185.24637102847072,4.017241153319248,662.3404080689471,127.98922574241644,323.0321884616781,2333.0470909500896,67.05951945706359,0.16464689397253215,26.177386947619354,208.79677745882256,3.32360149679346,890.0517705002811,64.13151948986373,14,7:46,3.73,51.065,2.700534301898286
84,84,AUI-10283,"18401 Burbank Blvd, Los Angeles, CA",34.1720633,-118.5337705,91356,6037139401,268424.56443573325,19922.306488868966,3882.837267602672,5199.351569432848,7994.621334370524,2845.4963174629197,8176.896556040053,4491.030093867871,107562.85389204933,495.37679135867785,1367.1028275077354,2712.1074056930524,3602.309531480588,4948.980088228765,14169.448296318424,38.86706567392454,700.0818064040491,10355.237836589291,754.4673209205914,2208933.0343885077,1518.609610655914,1780.0952570434436,8221.704863138199,7638.248137403988,583.4567257342118,1263.2507238020046,7068.09080474565,835.512765930813,1782.603872487948,665.8102050788492,3.220188346029781,2017.5923551167693,652.1062445162247,770.7665951593527,8679.099097039758,502.20254099970464,-0.09559083964748613,34.65822238690048,680.3729540997155,2.459645946398197,1171.4018809138456,106.9643837425445,49,141:55,58.79,712.2739999999999,1.2812318381702472
85,85,AUI-10286,"7245 Canoga Ave, Los Angeles, CA",34.202333,-118.597861,91303,6037134522,236549.49922406967,20709.78025285389,5427.939556975404,5940.059417624975,7704.605170877398,1637.1761073761097,5865.891760562839,4172.8177083059645,87324.90598203476,1947.8175558853784,1202.1981831831854,1691.7546747776862,1024.1213467165887,5828.865176423311,13951.583473999883,144.58788188345233,1119.907170790792,10737.29361816659,676.5213822517974,1820063.4548807768,1243.6873482904095,1484.2619596173745,8179.977479098101,6257.210901047609,1922.7665780504917,1965.692016559257,8605.153884886773,516.2940390821043,1234.9806939942625,370.6919392762759,10.173060927176177,1022.0217413327272,380.7508086822797,332.9522246899753,6070.895439540219,205.00367897738087,0.13171892360221665,29.05226501841739,415.3027848686697,3.5201320753456167,1099.040349249654,69.47386021030043,32,35:18,14.29,186.003,0.900760772312235
86,86,AUI-10326,"5962 San Vicente Blvd, Los Angeles, CA",34.0567988,-118.3615579,90019,6037216900,280028.06957619,14927.576897985547,2087.327487288241,4463.133910590803,6487.054784605991,1890.0607155005105,6981.1916377664065,3162.573751690228,45473.034705574464,390.69334281282926,513.8733319254625,1636.8709408504526,4439.754022177663,2413.377157185205,11946.17866163888,13.974280693648764,266.8468041537643,8973.013925966285,569.4019199126543,3809786.600600864,1325.7692828984018,1164.0175740961768,6824.131379304988,6364.225470442748,459.9059088622419,420.1434626527623,5654.134033847964,644.5954279894512,1775.1218714026545,888.7534567537334,10.409135972483378,1288.9240715653978,293.0807726859933,669.6553491703821,7663.6211237155385,682.4294859491303,-0.3487466591150273,28.1571041283322,1150.0591397626868,2.1467114951083284,1077.2624068514126,254.9269155916263,19,49:47,12.74,247.75,2.1020419688983782
87,87,AUI-10315,"14901 Rinaldi street, Los Angeles, CA",34.2793651,-118.45746,91345,6037109100,103223.68300938352,6286.612249087153,1449.0920247264746,1494.4414790673172,2306.216379326873,1036.8623659664872,1683.289695393318,1237.6648308155834,10295.78932193631,518.4207634830469,448.72863703758287,459.602296482966,256.5379983897222,1692.111369551998,4406.078286349096,10.100111386949779,295.3232302691273,2682.4951077593523,172.55756409176843,690957.098066582,111.40957938936418,242.98178362270485,2347.0665144812056,1953.796199058963,393.2703154222423,236.46814106349166,1838.1626414746752,349.831789928124,309.9423744089885,182.67270151264918,1.8856004349158293,597.3982102822663,125.43896704244028,317.2616244547014,1771.221139868632,87.93144447531375,-0.2906178636435333,29.41983118559277,288.86126771808364,3.5474436314698217,1273.0216877499306,33.24917746126521,5,0:46,0.0,5.003,1.7934604826775795
88,88,AUI-10282,"10455 W Magnolia Blvd, Los Angeles, CA",34.1651823,-118.3590241,91601,6037125310,239448.03326442422,13659.971342403824,1875.115945322412,4796.5903595255495,5351.106985228945,1637.1580523269186,6335.229492727899,2721.095049663547,49230.20324037808,579.3544074627129,909.092301071886,2184.113525324872,2662.669258868429,2746.9872457159313,10617.633500240088,1.2142059328556414,346.18184114839994,7941.744994600227,567.8377447319001,2594668.65670433,1131.4101457460029,1506.2582583237438,6318.615404697498,5980.9141721856095,337.70123251188943,549.8785153768954,5429.4820797213015,483.00096042621567,1527.193367881705,495.3988109393245,6.669775631680358,1064.934239244589,309.7271582581475,544.4139265950489,6726.277086761225,391.04759403332537,0.0646600305493086,30.19058283547481,855.2715618307252,2.2563947792993586,911.4902772038147,157.70913104198894,31,53:50,36.72,297.783,1.406205747072072
89,89,AUI-10308,"3117 Temple St., Los Angeles, CA",34.075306,-118.280769,90004-3624,6037195802,499449.5521897969,29944.72181157185,4886.236971692735,9974.21133911788,11760.749677527332,3323.523823233899,11001.117806794546,5847.377817489847,244604.3899395048,1918.1299386955561,1694.1580097910266,2761.0148205572523,4627.8150377507145,6378.8360770624595,22682.89350395808,29.36190681913295,1106.211713630249,16728.432288005966,1453.898318882352,6617736.6791520035,2354.8821702876835,2568.9906921751754,12219.104942868691,10858.036682667242,1361.0682602014474,1563.451385905104,11968.017574227211,1267.3734440973885,2675.220746449656,802.1069457936096,15.713577438103034,1806.1847369454467,700.7832257395835,628.6679579047594,12234.192968524134,1233.075161729586,0.2659749191303892,31.962846759245945,547.961114870341,2.700104945892037,816.8635188688081,202.011370362121,186,484:40,68.33,2183.148,2.0438043146624585
90,90,AUI-10314,"20124 Sherman Way, Los Angeles, CA",34.200408,-118.5718745,91371,6037134800,173191.06237205054,14970.121366458132,3198.9382312614753,3886.6340281413877,6235.320109278739,1649.2289977765258,4638.513262134344,3145.4840992292407,41135.120268189974,973.930996066899,917.7419331299085,1309.0020439631612,1437.838288974376,3770.2553689033393,10769.493208658658,14.183737788063445,786.0583533352809,7773.8124383645545,628.6130232408177,1273604.1934493838,633.7355830311192,715.1521950407234,6560.180219663503,5347.006375077472,1213.173844586031,804.3438903923425,5689.488258962548,534.2010329296411,945.7798503404094,574.9173526773864,29.425943454570163,1061.9827147235376,357.6964163742636,523.9854278801312,4829.4648086944,190.9515465600554,-0.2915218163003893,32.80358888874429,524.6081347119976,3.257458386588349,1499.1215010906085,87.623555651684,30,267:15,6.43,420.768,2.267881905781904
91,91,AUI-10309,"8245 Winnetka Ave, Los Angeles, CA",34.2198591,-118.5713659,91306-1630,6037134103,176525.00790360672,13586.755936787007,2882.875472999259,3275.171121250239,5692.684984770663,1736.0243577668475,3999.7794919935823,3058.712141943165,31806.390158422782,772.3633811939078,793.7874467995407,1206.7879122716342,1226.840751728499,3513.174763700604,9449.751503291796,23.274354510116673,567.2478267466582,6934.490493911951,436.265862962987,1228623.0599570083,465.7350547593191,466.7560451556668,5640.894564440715,4620.527431092375,1020.3671333483397,554.0979011605648,4907.418926465132,696.2636526537274,903.775841339052,421.1665227030841,5.86555075095508,1101.4303099490423,271.00281576384015,469.0939804038917,4205.044390963043,205.2648989694604,-0.4942931784946248,32.27832871649564,387.3975552556588,3.3654402158455032,1561.9106079275573,87.78319273014021,37,56:17,24.28,360.482,2.2057571767201374
