,Unnamed: 0,Station,Address,lat,lon,zipcode,Geo_FIPS,total_population_1_km,pop_below_18_1_km,pop_between_18_34_1_km,pop_between_34_65_1_km,pop_over_65_1_km,occupied_households_1_km,family_households_1_km,nonfamily_households_1_km,householder_less_than_high_school_1_km,householder_high_school_degree_1_km,householder_some_college_1_km,householder_bachelors_degree_1_km,older_than_3_in_school_1_km,older_than_3_not_in_school_1_km,not_high_school_grad_1_km,high_school_grad_1_km,employed_1_km,unemployed_1_km,not_in_labor_force_1_km,30_49_percet_income_to_rent_1_km,over_50_percent_income_to_rent_1_km,commuters_by_car_truck_van_1_km,commuters_by_car_truck_van_alone_1_km,commuters_by_car_truck_van_carpool_1_km,children_living_with_single_parents_1_km,private_sector_1_km,public_sector_1_km,self_employed_1_km,private_non-profit_1_km,unpaid_family_workers_1_km,households_social_security_income_1_km,households_SsI_1_km,households_retirement_income_1_km,housing_units_1_km,vacant_units_1_km,total_cars_1_km,commute_time_1_km,median_household_income_1_km,average_household_size_1_km,population_density_1_km,median_house_value_1_km,ev_car_count_1_km,total_sessions,total_connection_time,total_amount,total_kwh,distance_freeway,num_pois_nearby
110,110,AUI-10319,"10108 Mason Avenue, Los Angeles, CA",34.254167,-118.579712,91311,6037113322,139691.2536,7219.708725,1219.634255,1509.285931,3322.209858,1168.57868,2525.717628,1819.505211,12203.58524,149.8031663,415.9456636,824.0744452,1135.894353,1819.570247,5222.888125,13.46119695,274.7559192,3870.802107,284.6089219,856195.101,347.1503972,195.7186041,3221.432348,2917.983744,303.4486044,218.7115065,2635.675923,353.8725643,594.8576761,276.3061652,10.0897789,793.5590761,86.82000479,370.2808457,2564.526327,38.80869827,-0.582722665,31.84628995,377.3797197,2.906306179,1314.477452,29.60969492,10,4:23,0.06,30.298,1.839330884,130
111,111,AUI-10316,"3022 S Grand Ave, Los Angeles, CA",34.0226929,-118.274234,90007,6037224600,119417.1689,18445.44714,3004.078798,10487.67785,4008.519861,945.1706338,3563.344247,2010.973234,77911.41928,1574.129124,581.1973239,850.2480172,557.7697825,10216.28074,7738.839476,52.51202311,3587.826269,7033.801313,1089.652488,1821487.254,768.951378,1296.144822,3018.986775,2514.946791,504.0399841,1287.641867,5060.290185,427.731938,527.7910986,1017.147662,0.840429592,467.9291505,225.7122281,174.0564205,3902.677588,339.3333409,1.460563273,28.12905936,359.4778606,3.487955257,1714.836666,76.16576838,11,19:02,24.73,115.661,1.362440864,160
112,112,AUI-10281,"3000 W Slauson Ave, Los Angeles, CA",33.9887353,-118.3256819,90043,6037234700,166372.3452,15052.36632,3433.386169,3561.670458,5989.074792,2068.234902,5544.444817,3209.108229,59379.17125,1343.94876,1517.986014,1896.460823,786.0492204,4076.536102,10595.60356,53.21682021,771.8732287,6671.434795,644.5895952,1661361.258,731.2722295,1487.283456,5273.13241,4760.571844,512.5605659,1262.083488,4521.219035,1078.393828,721.938125,349.8838066,0,1553.629631,612.2077983,691.0958455,5933.866653,389.4218356,0.973226591,38.47793851,588.1843164,2.701790218,1218.3365,69.36301292,8,11:21,15.24,40.543,2.85159023,134
113,113,AUI-10324,"11009 S Figueroa St, Los Angeles, CA",33.9354416,-118.2829569,90044,6037241202,165747.7777,18965.55091,5653.963202,5138.387225,6610.902714,1562.297766,5131.518643,3825.075168,73099.51499,1712.113106,1505.071333,1456.06157,458.2726346,5664.022533,12415.50329,78.25623583,1215.147711,7314.974407,741.3351452,1540693.609,757.8245272,1296.889893,5960.669451,5230.361019,730.3084325,2214.411173,5371.99151,747.8640758,961.3347254,223.4643513,10.31974497,1322.300313,726.9747206,473.1569588,5382.815769,251.2971264,1.370549878,35.83592312,318.8637323,3.654596368,1459.508014,18.81790354,19,36:13:00,5.64,229.025,1.295672373,114
114,114,AUI-10323,"1033 W Pacific Coast Hwy, Los Angeles, CA",33.7906825,-118.2762558,90744-4522,6037294301,224820.9305,16669.92078,4692.634232,4373.29869,6023.437832,1580.550023,4172.637936,3571.791405,63556.3633,1678.572471,948.927862,1200.640795,344.4968073,4949.274213,11014.10551,87.89650051,817.9915577,7382.624864,441.6022165,1504603.834,599.4916323,638.0004384,6396.310571,5630.155164,766.1554065,1333.960283,5810.310783,569.307124,673.408342,326.761126,2.837489304,1047.804183,327.9724303,541.099123,4336.240684,163.6027487,-0.230246211,25.54935525,159.5360972,3.741952866,1092.13459,19.55801393,11,19:08,25.79,54.667,1.357873326,106
115,115,AUI-10311,"5160 Vineland Avenue, Los Angeles, CA",34.1641232,-118.3696155,91601,6037125501,270775.7449,21705.6326,2052.467381,9695.123278,7951.57837,2006.463569,10749.83114,3817.840066,100286.7665,812.4990564,1311.526383,3697.535149,4928.270554,3851.793026,17415.89006,0.398999164,362.3397143,13813.80107,982.7584234,2733185.573,2258.560666,2804.487231,10617.22876,10026.24272,590.9860423,666.5450572,9798.773559,846.678582,2305.186204,850.6419038,12.52081724,1385.830642,580.5440738,612.9868913,11554.33583,804.5046862,0.224260686,30.62701508,1301.713107,2.086843687,1048.886268,175.3548546,101,282:39:00,77.95,1012.329,5.510189462,160
116,116,AUI-10299,"11410 Burbank Blvd, Los Angeles, CA",34.1718483,-118.3797377,91601,6037125200,251233.8465,16852.58843,2364.933876,6109.135838,6691.514552,1687.004168,7238.489894,3477.450559,80886.94139,963.0253429,1213.860593,2290.090966,2771.512992,3509.703016,12966.75987,31.86415689,414.2843627,9667.37383,701.4601509,2755256.118,1574.566574,1840.538162,7309.39497,6709.244452,600.1505174,714.7331295,6880.722318,625.6836155,1796.109746,347.0150614,17.84308885,1098.257551,400.5074877,409.7136578,7919.297701,680.8078066,0.389719593,30.73858387,847.3787379,2.35391487,918.9246583,166.8284331,20,73:54:00,26.35,210.059,1.777748628,156
117,117,AUI-10320,"21365 Erwin St, Los Angeles, CA",34.182931,-118.59696,91367,6037134905,189868.8874,12217.05514,1828.838285,4574.79056,4271.000475,1542.425816,5664.832577,2900.567667,36686.49768,196.2480773,768.7263274,1765.146259,2934.711914,2766.570674,8940.052112,21.69342674,577.8705052,6999.422771,592.5781035,1105823.423,1159.590926,1125.744953,5660.44851,5226.443583,434.0049271,492.7600511,5281.959943,441.5383045,978.0082067,297.9163164,0,1070.958566,288.7482955,469.9664063,6116.982537,452.1499594,0.131989494,30.5715914,1109.619393,2.153939408,1095.738016,111.7433605,28,114:06:00,11.75,443.529,1.236603364,131
118,118,AUI-10325,"8201 Tampa Avenue, Los Angeles, CA",34.219355,-118.553673,91306-1630,6037131600,122731.5872,9807.654889,2179.921454,2538.206438,3965.459715,1124.067282,2667.244628,2055.161432,18605.72515,644.7526788,529.2844252,749.9071351,743.3003887,2905.623804,6584.440549,32.53439565,557.5608687,4754.818558,281.6556298,998238.5362,295.213406,396.6754468,3717.121076,3193.641379,523.4796971,538.6839408,3029.515505,479.5503357,900.6865391,335.3865519,9.679626647,580.3210642,234.872819,265.2057347,2791.907608,124.6629801,-0.361784012,31.43968663,340.4647164,3.638409172,1629.379734,85.61155447,12,13:29,1.01,50.585,3.555444097,131
119,119,AUI-10306,"6007 Variel Ave, Los Angeles, CA",34.1799432,-118.5933178,91365,6037134905,160214.976,8385.754565,1161.574975,2636.454862,3318.882822,1268.841906,3892.930987,2051.908868,20692.83366,98.41746625,439.2811779,1210.018098,2145.214245,1615.390294,6444.866371,2.942243768,357.6208249,4972.240863,333.9483268,901285.9036,691.6782505,673.8049993,4054.707521,3760.175084,294.5324373,326.3106354,3578.503865,344.2180805,829.7721674,219.7467503,0,913.1106628,153.021789,385.7913507,4171.251869,278.3208828,-0.027864696,34.2713693,931.1880231,2.257202204,955.7313378,118.9793148,50,94:07:00,45.36,352.593,1.450830691,129
120,120,AUI-10356,"7647 Canoga Avenue, Los Angeles, CA",34.209773,-118.5984299,91304,6037134306,276690.2295,19417.43575,5187.78509,5453.940564,7251.485427,1524.224668,5388.448936,4021.426588,92577.99659,1641.358999,978.0634813,1787.305383,981.7210732,5352.647794,13141.90829,125.2566232,946.6226726,9910.822093,696.9263497,1954105.399,1166.518538,1172.905566,7768.538876,6085.650499,1682.888377,1616.404068,7762.135003,505.3799776,1183.89817,437.3983429,22.01059938,953.8072467,321.2952048,358.1105873,5508.797687,120.3487503,0.038690865,31.14504579,302.6831996,3.563043658,960.6693607,61.45465744,30,109:32:00,0,386.748,1.149963179,134
121,121,AUI-10338,"3845 Selig Pl, Los Angeles, CA",34.0685547,-118.1989767,90031,6037199120,124854.4642,12416.24705,3195.590419,3128.256004,4250.984936,1841.415689,3335.943114,2535.959892,37170.49579,1620.095978,643.9580286,680.4257736,391.4633343,3748.769141,8198.620929,27.71135023,846.1133615,5180.138328,574.1697723,1357984.094,616.0664455,698.5968302,3861.774669,3162.942453,698.8322155,1032.343774,3742.514674,724.5330509,418.5502947,291.7407591,2.799549479,1031.919303,421.9741443,440.2781565,3456.202735,120.2596201,0.84040914,33.5632435,259.6783023,3.519963722,1352.885234,50.63650271,15,18:02,0,95.19,1.508188754,143
122,122,AUI-10348,"10215 Palms Blvd, Los Angeles, CA",34.0272776,-118.4069342,90034,6037269907,500038.7688,25152.16843,2843.466786,10886.99523,9367.921534,2053.784879,12646.52651,4423.055859,186218.1509,488.7284854,1052.467946,3009.903584,8095.426495,4466.919295,20052.69367,28.24484713,384.3273858,17092.90305,844.1422545,4737681.214,2851.224125,2078.620512,13503.96382,12575.37242,928.5913976,530.7292313,11921.00454,1788.066965,2037.393438,1338.442731,7.995377433,1462.651988,350.647217,638.0504046,13441.63689,795.1103822,-0.384631604,25.72976456,1228.753987,2.059992424,939.2406193,271.5260942,35,182:59:00,0,455.12,1.329380271,150
123,123,AUI-10342,"9418 National Blvd, Los Angeles, CA",34.0310983,-118.396575,90034,6037269800,371591.2172,16550.3469,2104.634887,6392.93705,6521.11581,1531.659151,8158.213138,3086.804093,91065.83319,349.5531921,747.1029792,1765.774705,5295.782261,2974.603052,13159.84774,5.030921696,324.1886352,10929.1747,459.7859426,3549533.108,1606.204333,1266.714223,8793.076114,8363.335101,429.7410132,394.3397847,7577.145871,912.1217545,1599.581905,837.9328173,2.392349134,988.5419878,196.2063245,527.687973,8668.392531,510.1793937,-0.421440505,25.71519992,1067.001728,2.163075236,980.621121,266.2977919,3,1:38,0,5.799,1.778872034,157
124,124,AUI-10297,"13308 Paxton St, Los Angeles, CA",34.276106,-118.422684,91331,6037104320,156895.9611,14235.43137,3899.523075,4061.219103,4947.492786,1327.196404,2981.554455,2460.570975,35194.27883,1463.126204,889.5888572,429.2354525,199.6039421,4075.530074,9550.822008,14.14426565,800.8163237,6316.217418,634.5831987,1061202.648,468.2396078,496.856623,5332.677129,4483.092887,849.5842422,791.0565491,4874.487816,386.783417,754.4673535,285.5393867,14.93944512,890.0830116,207.3102329,356.3379209,3035.421094,53.86663815,0.032000684,29.06563198,194.4396509,4.975133842,1370.614558,34.45806602,18,27:27:00,1.11,163.09,2.77344064,111
125,125,AUI-10303,"1499 Gordon St, Los Angeles, CA",34.097803,-118.320168,90028,6037190902,267541.2457,26526.97884,3297.291078,10085.10654,10454.90769,2689.673535,12044.88823,4401.671766,158371.9712,1771.701503,2135.960946,3109.405967,5027.819816,5372.279546,20578.36106,33.69463123,945.2209214,15708.76083,1340.553671,5235452.538,3246.577496,3249.856482,9628.909886,8875.876981,753.0329055,1206.460483,10969.12153,872.6143859,2732.693317,1131.806595,2.525010772,1624.982569,1105.4799,317.8148019,14062.13357,2017.245343,0.399448847,32.81023852,1160.675604,2.137001877,946.4069668,170.9363814,46,218:32:00,0,343.759,1.541455271,160
126,126,AUI-10305,"3211 Beverly Blvd, Los Angeles, CA",34.072617,-118.283315,90057,6037208610,493784.4244,35738.89724,6249.621495,11234.79485,14455.32131,3799.159582,13417.48798,7452.429685,342949.214,2472.67951,2173.185434,3422.744948,5348.87809,7968.523732,26578.98133,42.2482583,1384.704281,19684.71427,1622.425313,6750212.754,3002.128603,3400.859588,13927.63836,12193.86107,1733.77729,2133.331123,14322.99442,1452.831712,3013.949338,864.1896204,30.74918742,2113.658386,844.4807302,613.9638892,14846.27565,1428.78767,0.308052168,32.73250687,599.1076362,2.688357114,912.3189571,210.9265407,23,97:55:00,0,308.069,2.277235607,160
127,127,AUI-10300,"3215 Beverly Blvd, Los Angeles, CA",34.072713,-118.283534,90057,6037208610,493248.4952,35702.37637,6232.60141,11254.98145,14426.9336,3787.859908,13401.49483,7444.576271,343975.4798,2471.067148,2170.157906,3418.510296,5341.759483,7954.503751,26553.09002,40.71798102,1379.451559,19661.77896,1612.845337,6780228.333,3000.633933,3416.489723,13907.44808,12190.51158,1716.936495,2127.184564,14309.03441,1447.938918,3015.685009,858.8701944,30.25042914,2115.603851,835.3151108,608.8777742,14839.336,1437.841165,0.306474983,32.70221439,597.7891335,2.68880041,912.7878059,210.6831164,58,195:31:00,2.14,722.274,2.281779936,160
128,128,AUI-10301,"256 S Lafayette Park Pl, Los Angeles, CA",34.0675494,-118.2796614,90057,6037208620,482407.7329,43078.12394,8376.833289,12693.86217,17229.81638,4777.612092,16107.36804,9044.600534,451092.7887,3768.325975,2822.245232,3920.220587,5596.576246,9992.698361,31600.94818,90.0935855,1718.636006,23070.3042,2030.014654,7077700.173,4072.360709,4071.847593,14689.32964,12331.82311,2357.506532,3053.733769,16929.08152,1573.251858,3468.900738,1058.868273,40.20180715,2594.704767,1299.057031,731.0962637,17547.27184,1439.903805,0.430440668,34.6052802,652.8533926,2.682525265,973.5890079,231.9684183,5,2:15,0,14.399,1.533628779,160
129,129,AUI-10327,"948 E Vernon Ave, Los Angeles, CA",34.0037883,-118.2591613,90011,6037228600,260110.5585,31825.96596,10138.78896,9057.333917,10723.68846,1906.154618,7370.884525,6057.211309,189734.3979,4184.013347,1540.384808,1319.249424,327.2369457,10706.94001,19786.66809,69.39476944,2119.860719,13727.34298,1164.489056,2536720.842,1496.264039,1916.902424,9981.472473,8638.178134,1343.294339,3812.42595,11381.77754,906.0241835,1067.508894,363.2021866,8.830177806,1231.995129,782.8084044,444.9275903,7681.297524,310.4129985,0.899997182,33.71107216,187.1276102,4.318782842,1111.893914,17.78563235,2,0:03,0,0.276,1.721476023,149
130,130,AUI-10332,"923 E 3rd St, Los Angeles, CA",34.0463078,-118.2341624,90013,6037206031,96335.8647,11609.98187,1012.515494,3755.334127,5045.175915,1796.956336,4854.094856,1221.120793,39338.18855,1127.523112,907.2980381,1212.241426,1607.03228,1733.216812,9681.534323,28.38559561,256.7638229,4208.302741,378.3802656,1238716.703,1311.03096,1096.348468,2414.603548,2115.333448,299.2700999,505.6392245,2700.873907,432.3782189,716.5636304,345.7835162,12.70346814,1354.755848,1056.767917,258.9266027,5260.275471,406.1806152,0.08742916,30.70997623,1454.226226,1.865836664,1717.038331,255.7084252,97,502:03:00,0,1895.49,1.501287425,160
131,131,AUI-10350,"9850 Exposition Blvd, Los Angeles, CA",34.0288099,-118.4027129,90034,6037270100,484696.9801,22868.69877,2547.138173,9929.040408,8637.030668,1755.48952,11678.66179,3979.512676,171232.0913,442.5854431,993.6703024,2664.791763,7577.614285,4070.288983,18244.82768,24.01589733,367.7877321,15624.13009,714.758774,4569509.078,2660.528231,1966.008066,12475.50377,11694.70298,780.8007876,501.3561575,11001.07364,1506.385461,1898.360114,1211.806157,6.504716787,1222.187587,302.8026771,560.031723,12407.07858,728.4167914,-0.402467307,25.73608173,1169.367292,2.039117893,942.5388387,268.7018424,65,633:14:00,0,741.562,1.53404424,151
132,132,AUI-10346,"1757 S Robertson Blvd, Los Angeles, CA",34.0476983,-118.3860416,90035-4232,6037217001,406172.5904,17817.2005,3900.447938,5070.111285,6645.623068,2201.018211,7072.383602,3516.37741,88076.67332,516.5840714,821.090786,1526.727301,4207.981443,4360.844064,12909.03444,0,598.7435399,9702.734498,435.831343,5416949.473,1145.21447,1385.641999,7765.206254,7272.761308,492.444946,529.9175128,6021.151838,683.3870952,1984.732003,993.0422591,20.42130314,1299.065381,399.2494226,680.6937613,7766.132773,693.7491711,-0.342501939,25.98577704,733.5004189,2.581938475,892.0470099,288.2579045,5,13:23,9.84,91.244,2.967595259,160
133,133,AUI-10360,"2411 N Thomas Street, Los Angeles, CA",34.0740651,-118.2053002,90031,6037199202,178301.9376,16589.42954,4110.874562,4308.024876,5893.20827,2277.321829,4722.109844,3417.838697,67822.93941,2172.458023,797.3913836,998.4073897,753.8530476,4698.481429,11252.33572,55.61442405,874.5808445,7046.394696,882.8165835,2030507.952,899.3811623,1161.671999,5101.208717,4223.247851,877.9608661,1082.253858,4932.193122,994.1298198,643.938909,459.6721497,16.4606953,1281.463493,720.9423546,597.9550256,4973.501157,251.3913126,0.64975706,33.54030773,297.8466374,3.484265443,1181.062293,50.10480891,12,5:00,0,27.413,1.766222141,143
134,134,AUI-10334,"176 S Virgil Ave, Los Angeles, CA",34.0712476,-118.28635,90004,6037211121,525845.4685,41669.23312,7502.807952,13384.84482,16589.49304,4192.087311,15862.97732,8944.147703,503523.4193,3092.832601,2578.105851,3906.433524,6285.605347,9476.665788,30637.69274,39.46773488,1528.226262,22790.60585,1731.653831,7515417.493,3720.890215,4314.640488,15558.67128,13655.45162,1903.219659,2573.698149,16824.66466,1538.92307,3529.267638,865.8943839,31.85610453,2372.309046,884.4166751,589.3540979,17632.64097,1769.663645,0.3219928,33.01518362,636.9981335,2.652976888,968.5652332,214.4070107,26,62:50:00,0,334.522,1.510327191,160
135,135,AUI-10304,"3619 Regal Pl, Los Angeles, CA",34.13395,-118.3632699,90068,6037143700,146538.5636,5118.145906,606.2076215,1702.169482,2316.143648,493.6251543,2670.118082,1087.953307,12037.67181,52.91227837,197.7063168,614.0636061,1805.43588,647.6957988,4298.117256,10.39903964,49.8005606,3238.944076,315.7256065,1671768.029,255.9382406,527.536244,2392.89936,2226.919075,165.9802849,107.9231759,2174.797875,130.4225992,820.4221217,107.2809829,6.020496636,424.1210157,15.97019086,186.9951525,2914.461554,244.3434722,-0.274298164,31.74804003,925.4739514,2.053264412,733.6886621,163.6848073,16,44:12:00,3.58,121.47,1.370371801,150
136,136,AUI-10370,"18744 Parthenia St, Los Angeles, CA",34.2278025,-118.5420773,91324,6037115404,170615.3987,11910.88363,2580.099311,3637.627466,4465.450798,1227.706057,3555.557836,2496.724602,30966.11459,572.0316348,691.7535559,1193.207657,1098.564988,3649.720717,7807.171772,28.11720443,544.1143324,6147.968451,224.2628169,1585583.149,604.4200942,697.225776,4832.900406,4329.872385,503.0280214,758.0951576,4066.798996,573.9428334,910.670271,588.0344082,8.521942577,717.9153985,216.624914,382.7018081,3688.294044,132.7362078,-0.293648899,29.3081433,443.619035,3.290283992,1100.007117,92.60564769,14,2:20,0,15.638,3.749526231,126
137,137,AUI-10343,"21021 Devonshire St, Los Angeles, CA",34.2574949,-118.5916991,91311,6037113101,179933.1519,10945.45071,1936.829966,2663.661431,4954.337307,1390.622005,3927.620213,2780.901624,23696.51744,224.7552109,731.4336039,1277.602222,1693.829176,3103.462182,7592.46619,35.64423319,445.7696405,5961.591277,525.2515837,1052259.004,629.5637848,502.9652687,4984.545385,4497.341988,487.2033963,497.5572613,4319.008844,489.632334,732.9341661,414.7311016,5.284831125,982.2676113,130.1578959,404.5790115,3999.146891,71.52667844,-0.450886069,32.09277242,443.4514721,2.902461753,1283.85502,29.61084471,27,92:19:00,0,254.512,1.370834377,119
138,138,AUI-10368,"6945 Sepulveda Blvd, Los Angeles, CA",33.9742777,-118.394348,90045,6037277000,164549.5147,7105.409869,1232.839233,1409.705654,3092.4804,1370.384581,3029.029731,1947.653694,7799.109375,36.35431208,345.4485049,740.6250254,1906.601888,1148.315041,5670.854294,35.9765913,155.7516589,3916.322186,178.499725,1186913.963,102.0870252,172.1100428,3382.843028,3243.348938,139.49409,78.0885194,2589.849243,445.0814673,496.6838025,364.6653074,20.04236593,945.2424912,77.10837592,536.2036638,3163.273145,134.2434138,-0.748845596,28.78263847,878.3756596,2.335427894,1455.273832,105.5943435,10,7:33,0,42.935,12.80815798,134
139,139,AUI-10354,"838 S Barrington Ave, Los Angeles, CA",34.0544555,-118.466163,90049,6037264103,473105.5895,15698.18138,1623.646713,5918.012684,5832.874537,2323.647444,8225.417705,2870.969071,103102.1635,181.2714324,286.5641813,1640.085264,6117.496828,2456.984303,12798.95741,3.066147507,367.4319229,10020.02976,784.6331297,4052104.139,1479.425975,1504.923751,7079.069432,6810.747331,268.3221009,509.2480356,6759.004927,733.6205546,1989.221338,535.8686088,2.314330776,1440.404934,249.7219488,598.7108504,8722.703544,497.2858387,1.394260214,29.3952709,857.5807288,2.277542346,883.939436,122.0185137,16,90:15:00,0,362.481,1.244100276,160
140,140,AUI-10375,"4294 Coldwater Canyon Ave, Los Angeles, CA",34.1479032,-118.4135263,91604,6037143500,183925.4478,9144.928156,1773.859783,2043.09238,4049.124522,1278.851471,4063.358186,2280.594088,16408.72047,97.57982159,298.750693,1131.592785,2535.434885,1900.56507,6962.061438,0,226.4677048,5417.249318,438.3299222,1756793.74,518.8010244,537.383655,4338.671823,4005.409282,333.2625414,465.1176503,3478.169927,283.8489873,1326.848534,313.2761886,15.10568134,858.4753809,95.98839326,369.3786083,4372.097957,308.7397712,-0.172916222,33.40178913,931.4471152,2.299805616,969.7948482,233.7015896,62,382:16:00,0,1020.293,1.402691537,125
141,141,AUI-10380,"4319 Whitsett Ave, Los Angeles, CA",34.149205,-118.4054894,91604,6037143500,191611.8398,10444.53792,2050.240417,2238.3952,4688.925548,1466.976754,4611.709077,2610.924028,18530.6178,125.2753337,365.4664791,1282.550961,2838.416303,2136.282377,7979.643415,0,249.5002552,6174.579574,517.5220782,1795555.133,591.1616885,597.1334788,4900.716298,4489.140567,411.5757304,531.3429774,3953.100029,345.442008,1512.145948,344.9127716,18.97881727,984.2676556,119.9480954,437.2084995,4953.670067,341.9609896,-0.081334039,33.60884391,1025.692315,2.32878317,1060.861165,228.2713687,57,257:47:00,0,1009.383,1.545023992,133
142,142,AUI-10373,"15450 Plummer St, Los Angeles, CA",34.2423921,-118.4691955,91343,6037117201,223837.9766,14912.54048,4006.179449,3961.438088,5446.524484,1498.398455,3917.859548,3043.72209,68878.55049,895.8425639,895.4908959,1029.153293,1097.372795,4585.618779,9624.360232,60.93180042,963.7016833,6658.483583,484.3860573,1555593.984,558.0979382,619.9935194,5600.282346,4931.358332,668.9240146,948.4746131,4653.68829,513.3699923,993.955202,483.3363817,14.13371695,868.0947208,286.5592809,301.3836492,4068.438681,150.579133,-0.28889314,31.66768506,242.8287562,3.589115374,1143.37982,80.95824305,4,0:43,0,2.448,1.688835577,126
143,143,AUI-10349,"11175 Glenoaks Blvd, Los Angeles, CA",34.2730714,-118.4114497,91331-2536,6037104701,170024.5322,19503.29589,5500.341129,5296.967241,6998.355626,1707.631897,4645.074023,3803.112367,67948.13907,2088.732939,1087.719261,975.1519749,493.4698484,5958.754123,12808.08814,53.3294954,1293.900009,8191.452453,911.8937566,1313999.84,856.0746566,827.1923847,6534.089762,5399.665547,1134.424215,1661.904682,6099.077755,692.733811,939.3365273,429.7121779,30.59218238,1153.193509,449.6600674,467.3476663,4715.630685,70.55666221,0.626671406,31.24478534,241.9161698,4.190232966,1494.884403,32.61483593,4,1:39,0,8.703,1.474397505,99
144,144,AUI-10347,"9776 S Sepulveda Blvd, Los Angeles, CA",33.9474756,-118.3957034,90045-5802,6037980028,25731.17676,413.7310834,77.43463577,113.9345648,179.8414525,42.52043033,157.8123101,98.37792624,758.9982476,7.025091677,15.91976916,53.21832924,81.64911999,118.0224163,286.1972959,0.979228887,18.3050751,236.8743259,8.386509488,224797.2804,12.77243449,27.48397073,193.2346835,178.3592586,14.87542487,24.93507384,160.0453824,27.49167171,30.50782429,18.82944752,0,25.49420424,3.577185582,16.89159474,177.4797543,19.66744421,-0.286980813,28.49216515,26.25830351,2.860772343,46.25217812,90.30164321,7,5:30,0,28.777,3.374278863,129
145,145,AUI-10355,"8932 Woodman Ave, Los Angeles, CA",34.2321757,-118.4378409,91331-6020,6037119800,220713.8723,16220.17852,3394.773262,4432.939029,6408.555043,1983.91119,4064.296053,3320.627298,50729.84313,1217.935161,970.3552694,944.5442507,931.4613714,4482.343883,11322.09452,60.669806,991.7111237,8097.267227,660.1761767,1417243.237,411.6377332,479.367838,7036.836337,6125.289857,911.5464797,542.1512026,5963.347266,801.6467846,891.0998697,428.8952876,12.27801944,1128.588894,449.337436,475.5069363,4201.313923,137.0178703,-0.351039472,31.18385622,212.5065118,4.081533097,1443.728545,43.43641936,17,52:04:00,0,99.232,1.961534061,122
146,146,AUI-10351,"17415 Vanowen St, Los Angeles, CA",34.1938899,-118.5124217,91406,6037132001,194745.9721,9412.677498,2262.673051,2139.621771,3953.611067,1056.77161,3043.629018,2133.100804,20206.21299,393.5492343,489.7976907,1125.108705,1035.173388,2652.874689,6447.631464,15.73377695,443.8841553,4862.568755,257.6321723,1330840.403,349.580879,380.1623998,4297.418418,3782.110754,515.3076642,672.4146113,3398.333603,393.9780455,779.8034324,290.4536738,0,656.6319404,199.3328571,273.5390305,3146.049702,102.4206843,-0.261604434,30.3272596,374.7717152,3.057908138,869.4153855,85.10090043,46,168:10:00,0,331.887,1.761148784,127
147,147,AUI-10341,"4349 E Valley Blvd, Los Angeles, CA",34.063514,-118.19118,90032,6037201402,114480.7078,10841.87273,2707.572659,2899.919191,3711.810912,1522.569963,2901.548337,2274.708579,28670.89354,1438.177839,574.270558,580.0372872,309.0626528,3290.280279,7225.809971,30.58935549,708.5449116,4732.890349,444.7576933,1073836.517,481.5874898,436.9019332,3844.122254,3196.452208,647.670046,1134.535528,3535.907055,607.7529222,367.5152944,220.7289896,0.986087979,966.4599494,278.2594012,344.995416,2981.862841,80.31450481,0.629698152,33.01900618,251.1295738,3.660936064,1344.925185,61.62332527,8,12:34,0,83.206,1.899250195,130
148,148,AUI-10337,"1751 Westwood Blvd, Los Angeles, CA",34.0510894,-118.4385126,90024-3990,6037265520,407678.1686,21079.9501,2647.184428,8464.453113,7004.601759,2963.710805,9551.805038,3885.294131,87596.85162,101.422386,366.0544011,2086.853046,6997.475205,6679.521601,13909.54205,15.21246678,574.3534349,11812.47393,747.7877373,3520865.649,1420.908407,1945.72497,8282.112497,7497.55885,784.5536474,622.6742365,6842.131105,1748.350939,2023.72282,1185.83899,12.43007478,1803.967803,234.3514124,756.2814771,10440.50639,888.701354,-0.149519018,24.51602275,1331.244507,2.230938858,1411.107176,375.2821093,29,33:36:00,0,209.732,3.700274143,160
149,149,AUI-10378,"6959 Esplanade St, Los Angeles, CA",33.9585867,-118.4492361,90293,6037278102,148591.096,4529.020232,403.6347568,1279.675489,2100.533312,745.176674,2294.435225,973.2805903,11257.17515,35.42291341,107.2761649,500.8514196,1650.884728,656.4713289,3762.438231,0,76.28640478,2952.97809,148.4191453,1326777.99,265.8361987,202.4869484,2449.705262,2343.555156,106.1501068,113.6641282,1898.412234,206.0114826,626.0037589,218.8238812,3.726734019,501.4541972,43.6799098,318.3800154,2504.405098,209.9698728,-0.62762883,30.87668728,929.2190205,2.104154383,807.9727914,154.7047519,95,367:29:00,0,1803.186,1.945517352,118
150,150,AUI-10366,"1248 Westwood Blvd, Los Angeles, CA",34.0578887,-118.4431004,90024,6037265510,393697.6727,20923.25005,2032.085535,10941.96057,5181.461443,2767.742502,8897.835488,2938.950091,111663.1064,55.62548538,429.0120605,2196.570632,6216.62731,9503.821968,11038.742,14.01004762,2072.034499,9976.554302,758.8942389,4516675.885,1115.674584,2588.474067,5618.073408,5192.788744,425.2846649,448.2720157,5358.814274,2023.126884,1491.675108,1089.938035,13,1719.256314,136.2922426,670.0344193,10294.50389,1396.668406,1.066527636,25.36911271,928.3647106,2.221163314,1793.858526,312.1412899,7,13:31,0,91.231,1.318179423,160
